|lemm|word|tword|partlang|pos|idsent|sentpos|tkey|count_word_sent|count_word_text|count_key_text
1321|планирование|планирования|планирования|NOUN|1714|67|5||1.0|4|4
1322|закупка|закупок|закупок|NOUN|1715|67|6||1.0|12|12
1325|определение|определения|определения|NOUN|1720|67|11||1.0|6|6
1326|поставщик|поставщика|поставщика|NOUN|1721|67|12||1.0|7|7
1328|государственный|государственный|государственный|ADJF|1725|67|16||3.0|22|22
1329|контракт|контракт|контракт|NOUN|1726|67|17||2.0|21|21
1332|инвестиционный|инвестиционные|инвестиционные|ADJF|1729|67|20||2.0|4|4
1333|обязательство|обязательства|обязательства|NOUN|1730|67|21||2.0|4|4
1335|создание|созданию|созданию|NOUN|1733|67|24||1.0|6|6
1337|или|или|или|ABVR|1737|67|28|ABVR|1.0|4|4
1339|производство|производства|производства|NOUN|1739|67|30||1.0|17|17
1340|товар|товара|товара|NOUN|1740|67|31||1.0|20|20
1341|территория|территории|территории|NOUN|1742|67|33||1.0|5|5
1342|субъект|субъекта|субъекта|NOUN|1743|67|34||2.0|6|6
1343|рф|российской федерации|Российской Федерации|NAME|1744|67|35|NAME|2.0|15|15
1344|обеспечение|обеспечения|обеспечения|NOUN|1746|67|37||2.0|16|16
1345|государственный|государственных|государственных|ADJF|1747|67|38||3.0|22|22
1346|нужда|нужд|нужд|NOUN|1748|67|39||1.0|8|8
1347|субъект|субъекта|субъекта|NOUN|1749|67|40||2.0|6|6
1348|рф|российской федерации|Российской Федерации|NAME|1750|67|41|NAME|2.0|15|15
1351|обеспечение|обеспечение|обеспечение|NOUN|1753|67|44||2.0|16|16
1353|государственный|государственного|государственного|ADJF|1755|67|46||3.0|22|22
1354|контракт|контракта|контракта|NOUN|1756|67|47||2.0|21|21
1355|часть|части|части|NOUN|1758|67|49||1.0|5|5
1356|инвестиционный|инвестиционных|инвестиционных|ADJF|1759|67|50||2.0|4|4
1357|обязательство|обязательств|обязательств|NOUN|1760|67|51||2.0|4|4
1359|от 2 до 5%|от 2 до 5%|от 2 до 5%|NUSR|1763|67|54|NUSR|1.0|1|1
1360|объем|объема|объема|NOUN|1764|67|55||1.0|5|5
1361|инвестиция|инвестиций|инвестиций|NOUN|1765|67|56||1.0|6|6
1362|государственный|государственный|Государственный|ADJF|1766|68|1||1.0|22|22
1363|контракт|контракт|контракт|NOUN|1767|68|2||1.0|21|21
1372|обеспечение|обеспечения|обеспечения|NOUN|1781|68|16||1.0|16|16
1376|обеспечение|обеспечение|обеспечение|NOUN|1786|69|2||2.0|16|16
1378|обеспечение|обеспечения|обеспечения|NOUN|1790|69|6||2.0|16|16
1381|инвестиционный|инвестиционных|инвестиционных|ADJF|1795|69|11||1.0|4|4
1382|обязательство|обязательств|обязательств|NOUN|1796|69|12||1.0|4|4
1384|офсетный|офсетный|офсетный|ADJF|1798|70|2||1.0|9|9
1385|контракт|контракт|контракт|NOUN|1799|70|3||1.0|21|21
1387|москва|москве|Москве|NOUN|1803|70|7|TITL|1.0|1|1
1388|2017 г|2017 г|2017 г|NUSR|1805|70|9|NUSR|1.0|1|1
1390|биокад|биокад|Биокад|CLIV|1808|71|3|CLIV|1.0|1|1
1392|контракт|контракта|контракта|NOUN|1810|71|5||1.0|21|21
1393|14 млрд|14 млрд|14 млрд|NUSR|1811|71|6|NUSR|1.0|1|1
1395|рамка|рамках|рамках|NOUN|1814|72|2||1.0|7|7
1397|заседание|заседания|заседания|NOUN|1816|72|4||1.0|6|6
1398|межведомственный|межведомственной|Межведомственной|ADJF|1817|72|5|TITL|1.0|6|6
1399|рабочий|рабочей|рабочей|ADJF|1818|72|6||1.0|7|7
1400|группа|группы|группы|NOUN|1819|72|7||1.0|6|6
1401|научно-промышленный|научно-промышленному|научно-промышленному|ADJF|1821|72|9||1.0|13|13
1402|кластер|кластеру|кластеру|NOUN|1822|72|10||1.0|25|25
1403|двойной|двойного|двойного|ADJF|1823|72|11||1.0|19|19
1404|назначение|назначения|назначения|NOUN|1824|72|12||1.0|24|24
1405|представитель|представителями|представителями|NOUN|1825|72|13||1.0|4|4
1406|проектный|проектного|Проектного|ADJF|1826|72|14|TITL|1.0|1|1
1408|мр|минпромторга россии|Минпромторга России|NAME|1828|72|16|NAME|1.0|17|17
1411|возможность|возможность|возможность|NOUN|1832|72|20||1.0|4|4
1413|офсетный|офсетных|офсетных|ADJF|1834|72|22||1.0|9|9
1414|контракт|контрактов|контрактов|NOUN|1835|72|23||2.0|21|21
1416|региональный|региональном|региональном|ADJF|1839|72|27||1.0|7|7
1418|федеральный|федеральном|федеральном|ADJF|1845|72|33||2.0|6|6
1419|уровень|уровнях|уровнях|NOUN|1846|72|34||2.0|5|5
1421|срок|срок|срок|NOUN|1848|72|36||1.0|4|4
1423|контракт|контрактов|контрактов|NOUN|1850|72|38||2.0|21|21
1424|реализация|реализации|реализации|NOUN|1852|72|40||1.0|12|12
1426|проект|проектов|проектов|NOUN|1854|72|42||2.0|6|6
1429|уровень|уровень|уровень|NOUN|1857|72|45||2.0|5|5
1430|инвестиция|инвестиций|инвестиций|NOUN|1858|72|46||1.0|6|6
1432|проект|проекты|проекты|NOUN|1861|72|49||2.0|6|6
1435|обязательство|обязательства|обязательства|NOUN|1865|72|53||1.0|4|4
1436|осуществление|осуществлению|осуществлению|NOUN|1867|72|55||1.0|4|4
1437|заказчик|заказчиком|заказчиком|NOUN|1868|72|56||1.0|4|4
1438|закупка|закупки|закупки|NOUN|1869|72|57||1.0|12|12
1439|обеспечение|обеспечения|обеспечения|NOUN|1871|72|59||1.0|16|16
1440|федеральный|федеральных|федеральных|ADJF|1872|72|60||2.0|6|6
1441|нужда|нужд|нужд|NOUN|1873|72|61||1.0|8|8
1443|мера|меры|меры|NOUN|1875|73|2||1.0|4|4
1445|участник|участников|участников|NOUN|1878|73|5||1.0|5|5
1446|заседание|заседания|заседания|NOUN|1879|73|6||1.0|6|6
1453|промышленный|промышленное|промышленное|ADJF|1888|73|15||1.0|14|14
1454|производство|производство|производство|NOUN|1889|73|16||2.0|17|17
1456|перечень|перечень|перечень|NOUN|1891|73|18||1.0|6|6
1457|продукция|продукции|продукции|NOUN|1892|73|19||1.0|32|32
1459|производство|производства|производства|NOUN|1894|73|21||2.0|17|17
1460|число|числе|числе|NOUN|1897|73|24||1.0|7|7
1461|баз|базе|базе|NOUN|1899|73|26||1.0|6|6
1462|научно-промышленный|научно-промышленных|научно-промышленных|ADJF|1900|73|27||1.0|13|13
1463|кластер|кластеров|кластеров|NOUN|1901|73|28||1.0|25|25
1464|участие|участием|участием|NOUN|1903|73|30||1.0|6|6
1465|организация|организаций|организаций|NOUN|1904|73|31||1.0|27|27
1466|опк|опк|ОПК|ABVR|1905|73|32|SPEC|1.0|29|29
1467|результат|результате|результате|NOUN|1907|74|2||1.0|4|4
1468|протокол|протоколу|Протоколу|NOUN|1909|74|4|TITL|1.0|2|2
1469|заседание|заседания|заседания|NOUN|1910|74|5||1.0|6|6
1470|межведомственный|межведомственной|Межведомственной|ADJF|1911|74|6|TITL|1.0|6|6
1471|рабочий|рабочей|рабочей|ADJF|1912|74|7||1.0|7|7
1472|группа|группы|группы|NOUN|1913|74|8||1.0|6|6
1473|научно-промышленный|научно-промышленному|научно-промышленному|ADJF|1915|74|10||1.0|13|13
1474|кластер|кластеру|кластеру|NOUN|1916|74|11||1.0|25|25
1475|двойной|двойного|двойного|ADJF|1917|74|12||1.0|19|19
1476|назначение|назначения|назначения|NOUN|1918|74|13||1.0|24|24
1480|коллегия|коллегии|коллегии|NOUN|1923|74|18||1.0|4|4
1481|вп|военно-промышленной|Военно-промышленной|TITL|1924|74|19|TITL|1.0|3|3
1482|комиссия|комиссии|комиссии|NOUN|1925|74|20||1.0|4|4
1483|рф|российской федерации|Российской Федерации|NAME|1926|74|21|NAME|1.0|15|15
1484|иб|и. бочкарева|И. Бочкарева|FLNM|1928|75|1|FLNM|1.0|2|2
1485|№бо-п22-првпк|№бо-п22-првпк|№БО-П22-прВПК|DSNU|1929|75|2|DSNU|1.0|1|1
1486|институт|институту|Институту|NOUN|1930|75|3|TITL|2.0|5|5
1488|планирование|планирования|планирования|NOUN|1932|75|5||1.0|4|4
1489|мр|минобороны россии|Минобороны России|NAME|1935|75|8|NAME|6.0|17|17
1490|мр|минобрнауки россии|Минобрнауки России|NAME|1936|75|9|NAME|6.0|17|17
1491|мр|минэкономразвития россии|Минэкономразвития России|NAME|1937|75|10|NAME|6.0|17|17
1492|мр|минпромторгом россии|Минпромторгом России|NAME|1938|75|11|NAME|6.0|17|17
1493|мр|минстроем россии|Минстроем России|NAME|1939|75|12|NAME|6.0|17|17
1494|мр|минприроды россии|Минприроды России|NAME|1940|75|13|NAME|6.0|17|17
1495|госкорпорация|госкорпорацией|Госкорпорацией|NOUN|1941|75|14|TITL|2.0|2|2
1496|роскосмос|роскосмос|Роскосмос|NOUN|1942|75|15|CLIV|1.0|1|1
1497|госкорпорация|госкорпорацией|Госкорпорацией|NOUN|1943|75|16|TITL|2.0|2|2
1498|внешэкономбанк|внешэкономбанк|Внешэкономбанк|NOUN|1944|75|17|CLIV|1.0|1|1
1499|фонд|фондом|Фондом|NOUN|1945|75|18|TITL|1.0|1|1
1502|фгуп|фгуп|ФГУП|NOUN|1948|75|21|UPPR|2.0|3|3
1503|внии|внии|ВНИИ|NOUN|1949|75|22|WIQM|1.0|2|2
1504|центр|центр|Центр|NOUN|1950|75|23|CLIV|2.0|5|5
1505|фн|фгбу нии|ФГБУ НИИ|UPPR|1951|75|24|UPPR|1.0|1|1
1506|восход|восход|Восход|NOUN|1952|75|25|CLIV|1.0|1|1
1507|фгбун|фгбун|ФГБУН|UPPR|1953|75|26|UPPR|1.0|1|1
1508|институт|институт|Институт|NOUN|1954|75|27|TITL|2.0|5|5
1509|экономика|экономики|экономики|NOUN|1955|75|28||1.0|5|5
1510|организация|организации|организации|NOUN|1957|75|30||2.0|27|27
1511|промышленный|промышленного|промышленного|ADJF|1958|75|31||1.0|14|14
1512|производство|производства|производства|NOUN|1959|75|32||1.0|17|17
1513|ср|со ран|СО РАН|UPPR|1960|75|33|UPPR|1.0|2|2
1514|фгуп|фгуп|ФГУП|NOUN|1961|75|34|UPPR|2.0|3|3
1515|кгнц|крыловский государственный научный центр|Крыловский государственный научный центр|WIQM|1962|75|35|WIQM|1.0|1|1
1516|фгбу|фгбу|ФГБУ|UPPR|1963|75|36|UPPR|1.0|1|1
1517|фипс|федеральный институт промышленной собственности|Федеральный институт промышленной собственности|WIQM|1964|75|37|WIQM|1.0|1|1
1520|разработка|разработку|разработку|NOUN|1968|75|41||1.0|5|5
1524|процесс|процессов|процессов|NOUN|1973|75|46||1.0|7|7
1525|диверсификация|диверсификации|диверсификации|NOUN|1974|75|47||1.0|10|10
1526|организация|организаций|организаций|NOUN|1975|75|48||2.0|27|27
1527|опк|опк|ОПК|ABVR|1976|75|49|SPEC|1.0|29|29
1528|создание|создания|создания|NOUN|1978|75|51||2.0|6|6
1529|научно-промышленный|научно-промышленных|научно-промышленных|ADJF|1979|75|52||1.0|13|13
1530|кластер|кластеров|кластеров|NOUN|1980|75|53||2.0|25|25
1531|двойной|двойного|двойного|ADJF|1981|75|54||2.0|19|19
1532|назначение|назначения|назначения|NOUN|1982|75|55||2.0|24|24
1533|создание|создание|создание|NOUN|1984|75|57||2.0|6|6
1534|центр|центра|Центра|NOUN|1985|75|58|TITL|2.0|5|5
1535|компетенция|компетенций|компетенций|NOUN|1986|75|59||1.0|5|5
1536|кластер|кластерам|кластерам|NOUN|1988|75|61||2.0|25|25
1537|двойной|двойного|двойного|ADJF|1989|75|62||2.0|19|19
1538|назначение|назначения|назначения|NOUN|1990|75|63||2.0|24|24
1539|баз|базе|базе|NOUN|1992|75|65||1.0|6|6
1540|военный|военного|Военного|NOUN|1993|75|66|TITL|1.0|1|1
1541|инновационный|инновационного|инновационного|ADJF|1994|75|67||1.0|4|4
1543|эра|эра|ЭРА|NOUN|1996|75|69|UPPR|1.0|1|1
1545|кластерный|кластерный|кластерный|ADJF|1998|76|2||1.0|7|7
1548|региональный|региональных|региональных|ADJF|2001|76|5||1.0|7|7
1550|предприятие|предприятий|предприятий|NOUN|2003|76|7|SPEC|2.0|12|12
1552|высокотехнологичный|высокотехнологичную|высокотехнологичную|ADJF|2005|76|9||1.0|7|7
1553|продукция|продукцию|продукцию|NOUN|2006|76|10||2.0|32|32
1554|гражданский|гражданского|гражданского|ADJF|2007|76|11||1.0|14|14
1555|двойной|двойного|двойного|ADJF|2009|76|13||2.0|19|19
1558|число|числе|числе|NOUN|2014|76|18||1.0|7|7
1559|участие|участием|участием|NOUN|2016|76|20||1.0|6|6
1560|организация|организаций|организаций|NOUN|2017|76|21||1.0|27|27
1561|опк|опк|ОПК|ABVR|2018|76|22|SPEC|1.0|29|29
1565|процесс|процесса|процесса|NOUN|2022|76|26||1.0|7|7
1566|цель|целью|целью|NOUN|2024|76|28||3.0|8|8
1575|формирование|формированию|формированию|NOUN|2035|76|39||1.0|4|4
1576|программа|программ|Программ|NOUN|2036|76|40|TITL|2.0|5|5
1577|инновационный|инновационного|инновационного|ADJF|2037|76|41||1.0|4|4
1578|развитие|развития|развития|NOUN|2038|76|42||2.0|13|13
1579|пир|пир|ПИР|ABVR|2039|76|43|ABVR|3.0|3|3
1586|результат|результатов|результатов|NOUN|2051|76|55||2.0|4|4
1587|ниокр|ниокр|НИОКР|ABVR|2052|76|56|SPEC|2.0|2|2
1590|государственный|государственных|государственных|ADJF|2056|76|60||2.0|22|22
1591|программа|программ|программ|NOUN|2057|76|61||2.0|5|5
1592|фцп|фцп|ФЦП|ABVR|2058|76|62|ABVR|1.0|1|1
1593|гоз|гоз|ГОЗ|ABVR|2060|76|64|SPEC|1.0|4|4
1595|с 2019 г.системы|с 2019 г.системы|с 2019 г.системы|NUSR|2062|76|66|NUSR|1.0|1|1
1600|пир|пир|ПИР|ABVR|2068|76|72|SPEC|3.0|3|3
1601|часть|части|части|NOUN|2070|76|74||1.0|5|5
1602|реализация|реализации|реализации|NOUN|2071|76|75||2.0|12|12
1603|пир|пир|ПИР|ABVR|2073|76|77|SPEC|3.0|3|3
1605|результат|результатов|результатов|NOUN|2075|76|79||2.0|4|4
1606|ниокр|ниокр|НИОКР|ABVR|2076|76|80|SPEC|2.0|2|2
1609|баз|базе|базе|NOUN|2081|76|85||2.0|6|6
1611|научно-промышленный|научно-промышленных|научно-промышленных|ADJF|2083|76|87||1.0|13|13
1612|кластер|кластеров|кластеров|NOUN|2084|76|88||2.0|25|25
1613|двойной|двойного|двойного|ADJF|2085|76|89||2.0|19|19
1614|назначение|назначения|назначения|NOUN|2086|76|90||1.0|24|24
1619|развитие|развития|развития|NOUN|2091|76|95||2.0|13|13
1621|необходимый|необходимыми|необходимыми|ADJF|2093|76|97||1.0|5|5
1623|мера|мерами|мерами|NOUN|2096|76|100||1.0|4|4
1624|государственный|государственной|государственной|ADJF|2097|76|101||2.0|22|22
1626|цель|целью|целью|NOUN|2100|76|104||3.0|8|8
1628|перечень|перечня|перечня|NOUN|2102|76|106||1.0|6|6
1630|технология|технологий|технологий|NOUN|2104|76|108||1.0|8|8
1636|промышленность|промышленности|промышленности|NOUN|2111|76|115||1.0|5|5
1637|цель|целях|целях|NOUN|2115|76|119||3.0|8|8
1638|реализация|реализации|реализации|NOUN|2116|76|120||2.0|12|12
1640|проект|проекта|проекта|NOUN|2118|76|122||1.0|6|6
1641|участник|участников|участников|NOUN|2119|76|123||1.0|5|5
1642|промышленный|промышленных|промышленных|ADJF|2120|76|124||2.0|14|14
1643|кластер|кластеров|кластеров|NOUN|2121|76|125||2.0|25|25
1645|производство|производства|производства|NOUN|2124|76|128||1.0|17|17
1647|баз|базы|базы|NOUN|2126|76|130||2.0|6|6
1653|поставка|поставок|поставок|NOUN|2133|76|137||1.0|4|4
1655|промышленный|промышленной|промышленной|ADJF|2135|76|139||2.0|14|14
1656|продукция|продукции|продукции|NOUN|2136|76|140||2.0|32|32
1657|предприятие|предприятиям|предприятиям|NOUN|2137|76|141|SPEC|2.0|12|12
1659|территория|территории|территории|NOUN|2140|76|144||1.0|5|5
1660|россия|россии|России|NOUN|2141|76|145|SPEC|1.0|2|2
1665|прф|правительства российской федерации|Правительства Российской Федерации|NAME|2148|76|152|NAME|1.0|3|3
1666|нк|н. козака|Н. Козака|FLNM|2150|77|1|FLNM|1.0|1|1
1667|от 31.01.2019 г|от 31.01.2019 г|от 31.01.2019 г|NUSR|2151|77|2|NUSR|1.0|1|1
1668|№дк-п9-18пр|№дк-п9-18пр|№ДК-П9-18пр|DSNU|2152|78|1|DSNU|1.0|1|1
1672|необходимый|необходимых|необходимых|ADJF|2157|78|6||1.0|5|5
1675|федеральный|федеральный|Федеральный|ADJF|2162|78|11|TITL|1.0|6|6
1676|закон|закон|закон|NOUN|2163|78|12||1.0|4|4
1677|от 31 декабря 2014|от 31 декабря 2014|от 31 декабря 2014|NUSR|2164|78|13|NUSR|1.0|1|1
1678|№488-фз|№488-фз|№488-ФЗ|DSNU|2166|79|1|DSNU|1.0|1|1
1679|№о|№о|№О|ABVR|2167|79|2|ABVR|1.0|1|1
1680|промышленный|промышленной|промышленной|ADJF|2168|79|3||1.0|14|14
1682|рф|российской федерации|Российской Федерации|NAME|2171|79|6|NAME|1.0|15|15
1683|институт|институту|Институту|NOUN|2172|80|1||1.0|5|5
1685|планирование|планирования|планирования|NOUN|2174|80|3||1.0|4|4
1686|мр|минэкономразвития россии|Минэкономразвития России|NAME|2177|80|6|NAME|1.0|17|17
1690|регион|регионов|регионов|NOUN|2182|80|11||1.0|8|8
1691|мера|мерам|мерам|NOUN|2184|80|13||1.0|4|4
1697|программа|программ|программ|NOUN|2191|80|20||1.0|5|5
1698|предприятие|предприятий|предприятий|NOUN|2192|80|21|SPEC|1.0|12|12
1699|формирование|формирования|формирования|NOUN|2194|80|23||1.0|4|4
1701|региональный|регионального|регионального|ADJF|2196|80|25||1.0|7|7
1704|госзаказ|госзаказ|Госзаказ|NOUN|2199|81|2|WIQM|1.0|1|1
1705|управление|управление|управление|NOUN|2200|81|3|WIQM|1.0|2|2
1706|размещение|размещение|размещение|NOUN|2201|81|4|WIQM|1.0|1|1
1707|обеспечение|обеспечение|обеспечение|NOUN|2202|81|5|WIQM|1.0|16|16
1708|№56|№56|№56|ABVR|2203|81|6|ABVR|1.0|1|1
1709|ас|авторы статьи|Авторы Статьи|NAME|2204|81|7|NAME|1.0|1|1
1710|аеа|антипина елена александровна|Антипина Елена Александровна|NAME|2205|81|8|NAME|1.0|1|1
1712|межведомственный|межведомственной|Межведомственной|ADJF|2207|81|10|TITL|1.0|6|6
1713|рабочий|рабочей|рабочей|ADJF|2208|81|11||1.0|7|7
1714|группа|группы|группы|NOUN|2209|81|12||1.0|6|6
1715|научно-промышленный|научно-промышленному|научно-промышленному|ADJF|2211|81|14||1.0|13|13
1716|кластер|кластеру|кластеру|NOUN|2212|81|15||1.0|25|25
1717|двойной|двойного|двойного|ADJF|2213|81|16||1.0|19|19
1718|назначение|назначения|назначения|NOUN|2214|81|17||1.0|24|24
1719|коллегия|коллегии|коллегии|NOUN|2215|81|18||1.0|4|4
1720|военнопромышленный|военнопромышленной|Военнопромышленной|ADJF|2216|81|19|TITL|1.0|1|1
1721|комиссия|комиссии|комиссии|NOUN|2217|81|20||1.0|4|4
1722|рф|российской федерации|Российской Федерации|NAME|2218|81|21|NAME|1.0|15|15
1725|институт|института|Института|NOUN|2221|81|24|TITL|1.0|5|5
1727|планирование|планирования|планирования|NOUN|2223|81|26||1.0|4|4
1729|да|денис александрович|Денис Александрович|NAME|2225|82|2|NAME|1.0|1|1
1733|обеспечение|обеспечения|обеспечения|NOUN|2229|82|6||1.0|16|16
1734|фгуп|фгуп|ФГУП|NOUN|2230|82|7|UPPR|1.0|3|3
1735|внии|внии|ВНИИ|NOUN|2231|82|8|WIQM|1.0|2|2
1736|центр|центр|Центр|NOUN|2232|82|9|CLIV|1.0|5|5
1737|мр|минпромторг россии|Минпромторг России|ABVR|2233|82|10|ABVR|1.0|17|17
1739|ма|михаил александрович|Михаил Александрович|NAME|2235|83|2|NAME|1.0|1|1
1744|государственный|государственных|государственных|ADJF|2240|83|7||1.0|22|22
1746|закупка|закупок|закупок|NOUN|2243|83|10||1.0|12|12
1747|ооо|ооо|ООО|NOUN|2244|83|11|UPPR|1.0|1|1
1748|этп|электронная торговая площадка|Электронная торговая площадка|WIQM|2245|83|12|WIQM|1.0|1|1
1749|гпб|гпб|ГПБ|WIQM|2246|83|13|WIQM|1.0|1|1
